"station","date","pm10_kal","pm25_kal","rh","temp","wd","ws","pres","pm10","pm25","lat","lon"
"HLL_hl_device_067",2023-01-10 09:00:00,51.914,9.514,NA,NA,NA,NA,NA,51.37,7.13,52.451,4.585
"HLL_hl_device_067",2023-01-10 10:00:00,55.826,14.025,NA,NA,NA,NA,NA,54.24,7.46,52.451,4.585
"HLL_hl_device_067",2023-01-10 11:00:00,32.63,10.36,NA,NA,NA,NA,NA,50.21,7.36,52.451,4.585
"HLL_hl_device_067",2023-01-10 12:00:00,50.255,14.44,NA,NA,NA,NA,NA,52.93,9.48,52.451,4.585
"HLL_hl_device_067",2023-01-10 13:00:00,59.849,13.905,NA,NA,NA,NA,NA,61.73,13.49,52.451,4.585
"HLL_hl_device_067",2023-01-10 14:00:00,50.88,11.18,NA,NA,NA,NA,NA,47.98,8.63,52.451,4.585
"HLL_hl_device_067",2023-01-10 15:00:00,50.264,17.721,NA,NA,NA,NA,NA,48.75,9.93,52.451,4.585
"HLL_hl_device_067",2023-01-10 16:00:00,47.912,7.708,NA,NA,NA,NA,NA,45.23,9.36,52.451,4.585
"HLL_hl_device_067",2023-01-10 17:00:00,24.054,12.768,NA,NA,NA,NA,NA,42.19,15.24,52.451,4.585
"HLL_hl_device_067",2023-01-10 18:00:00,11.835,NA,NA,NA,NA,NA,NA,26.27,14.18,52.451,4.585
"HLL_hl_device_067",2023-01-10 19:00:00,25.95,29.832,NA,NA,NA,NA,NA,34.65,26.4,52.451,4.585
"HLL_hl_device_067",2023-01-10 20:00:00,39.384,30.576,NA,NA,NA,NA,NA,54.67,36.44,52.451,4.585
"HLL_hl_device_067",2023-01-10 21:00:00,48.587,29.475,NA,NA,NA,NA,NA,63.11,39.29,52.451,4.585
"HLL_hl_device_067",2023-01-10 22:00:00,20.516,NA,NA,NA,NA,NA,NA,44.58,30.32,52.451,4.585
"HLL_hl_device_067",2023-01-10 23:00:00,25.01,17.405,NA,NA,NA,NA,NA,41.03,29.5,52.451,4.585
"HLL_hl_device_067",2023-01-11,16.677,NA,NA,NA,NA,NA,NA,32.67,21.71,52.451,4.585
"HLL_hl_device_067",2023-01-11 01:00:00,20.164,20.384,NA,NA,NA,NA,NA,28.37,18.23,52.451,4.585
"HLL_hl_device_067",2023-01-11 02:00:00,31.856,23.256,NA,NA,NA,NA,NA,36.24,17.11,52.451,4.585
"HLL_hl_device_067",2023-01-11 03:00:00,31.68,NA,NA,NA,NA,NA,NA,43.98,18.76,52.451,4.585
"HLL_hl_device_067",2023-01-11 04:00:00,57.975,NA,NA,NA,NA,NA,NA,77.29,15.23,52.451,4.585
"HLL_hl_device_067",2023-01-11 05:00:00,87.468,16.059,NA,NA,NA,NA,NA,118.21,15.91,52.451,4.585
"HLL_hl_device_067",2023-01-11 06:00:00,82.296,14.356,NA,NA,NA,NA,NA,114.31,14.77,52.451,4.585
"HLL_hl_device_067",2023-01-11 07:00:00,85.41,13.624,NA,NA,NA,NA,NA,72.98,10.41,52.451,4.585
"HLL_hl_device_067",2023-01-11 08:00:00,38.964,9.588,NA,NA,NA,NA,NA,57.26,9.36,52.451,4.585
"HLL_hl_device_067",2023-01-11 09:00:00,51.216,7.392,NA,NA,NA,NA,NA,52.84,8.82,52.451,4.585
"HLL_hl_device_067",2023-01-11 10:00:00,43.688,6.732,NA,NA,NA,NA,NA,50.78,6.59,52.451,4.585
"HLL_hl_device_067",2023-01-11 11:00:00,31.11,NA,NA,NA,NA,NA,NA,51.04,7.62,52.451,4.585
"HLL_hl_device_067",2023-01-11 12:00:00,53.508,10.707,NA,NA,NA,NA,NA,54.63,8.34,52.451,4.585
"HLL_hl_device_067",2023-01-11 13:00:00,66.144,NA,NA,NA,NA,NA,NA,63.62,10.29,52.451,4.585
"HLL_hl_device_067",2023-01-11 14:00:00,57.855,20.882,NA,NA,NA,NA,NA,60.87,10.64,52.451,4.585
"HLL_hl_device_067",2023-01-11 15:00:00,48.38,NA,NA,NA,NA,NA,NA,59.03,9.01,52.451,4.585
"HLL_hl_device_067",2023-01-11 16:00:00,49.136,NA,NA,NA,NA,NA,NA,59.21,8.35,52.451,4.585
"HLL_hl_device_067",2023-01-11 17:00:00,57.603,NA,NA,NA,NA,NA,NA,63.31,8.99,52.451,4.585
"HLL_hl_device_067",2023-01-11 18:00:00,70.278,NA,NA,NA,NA,NA,NA,66.29,9.38,52.451,4.585
"HLL_hl_device_067",2023-01-11 19:00:00,42.12,15.4,NA,NA,NA,NA,NA,70.22,11.04,52.451,4.585
"HLL_hl_device_067",2023-01-11 20:00:00,80.84,NA,NA,NA,NA,NA,NA,93.99,12.31,52.451,4.585
"HLL_hl_device_067",2023-01-11 21:00:00,90.896,NA,NA,NA,NA,NA,NA,98.77,13.93,52.451,4.585
"HLL_hl_device_067",2023-01-11 22:00:00,69.81,NA,NA,NA,NA,NA,NA,89.51,13.2,52.451,4.585
"HLL_hl_device_067",2023-01-11 23:00:00,71.526,11.34,NA,NA,NA,NA,NA,78.61,10.76,52.451,4.585
"HLL_hl_device_067",2023-01-12,66.3,13.516,NA,NA,NA,NA,NA,66.34,10.88,52.451,4.585
"HLL_hl_device_067",2023-01-12 01:00:00,70.2,NA,NA,NA,NA,NA,NA,67.54,10.45,52.451,4.585
"HLL_hl_device_067",2023-01-12 02:00:00,63.51,9.752,NA,NA,NA,NA,NA,73.02,10.64,52.451,4.585
"HLL_hl_device_067",2023-01-12 04:00:00,93.984,23.328,NA,NA,NA,NA,NA,142.39,24.31,52.451,4.585
"HLL_hl_device_067",2023-01-12 05:00:00,59.334,34.706,NA,NA,NA,NA,NA,102.34,25.93,52.451,4.585
"HLL_hl_device_067",2023-01-12 06:00:00,23.313,27.495,NA,NA,NA,NA,NA,40.9,19.48,52.451,4.585
"HLL_hl_device_067",2023-01-12 07:00:00,64.735,31.57,NA,NA,NA,NA,NA,117.65,28.74,52.451,4.585
"HLL_hl_device_067",2023-01-12 08:00:00,150.998,22.4,NA,NA,NA,NA,NA,146.57,27.96,52.451,4.585
"HLL_hl_device_067",2023-01-12 09:00:00,117.594,37.962,NA,NA,NA,NA,NA,125.08,33.28,52.451,4.585
"HLL_hl_device_067",2023-01-12 10:00:00,80.808,49.536,NA,NA,NA,NA,NA,109.19,28.8,52.451,4.585
"HLL_hl_device_067",2023-01-12 11:00:00,98.164,NA,NA,NA,NA,NA,NA,101.23,31.47,52.451,4.585
"HLL_hl_device_067",2023-01-12 12:00:00,107.996,33.858,NA,NA,NA,NA,NA,110.2,29.66,52.451,4.585
"HLL_hl_device_067",2023-01-12 13:00:00,133.161,NA,NA,NA,NA,NA,NA,111.92,23.14,52.451,4.585
"HLL_hl_device_067",2023-01-12 14:00:00,138.272,21.28,NA,NA,NA,NA,NA,119.23,26.65,52.451,4.585
"HLL_hl_device_067",2023-01-12 15:00:00,119.568,45.645,NA,NA,NA,NA,NA,112.85,25.49,52.451,4.585
"HLL_hl_device_067",2023-01-12 16:00:00,29.172,17.55,NA,NA,NA,NA,NA,88.42,19.49,52.451,4.585
"HLL_hl_device_067",2023-01-12 17:00:00,76.855,24.273,NA,NA,NA,NA,NA,80.87,27.89,52.451,4.585
"HLL_hl_device_067",2023-01-12 18:00:00,81.225,13.35,NA,NA,NA,NA,NA,85.46,17.82,52.451,4.585
"HLL_hl_device_067",2023-01-12 19:00:00,117.936,NA,NA,NA,NA,NA,NA,100.85,27.63,52.451,4.585
"HLL_hl_device_067",2023-01-12 20:00:00,84.411,31.682,NA,NA,NA,NA,NA,101.69,21.74,52.451,4.585
"HLL_hl_device_067",2023-01-12 21:00:00,113.4,NA,NA,NA,NA,NA,NA,104.98,25.32,52.451,4.585
"HLL_hl_device_067",2023-01-12 22:00:00,100.17,30.807,NA,NA,NA,NA,NA,95.43,18.95,52.451,4.585
"HLL_hl_device_067",2023-01-12 23:00:00,96.514,13.182,NA,NA,NA,NA,NA,90.25,16.91,52.451,4.585
"HLL_hl_device_067",2023-01-13,105.084,NA,NA,NA,NA,NA,NA,83.39,12.75,52.451,4.585
"HLL_hl_device_067",2023-01-13 01:00:00,75.24,14.756,NA,NA,NA,NA,NA,85.5,12.38,52.451,4.585
"HLL_hl_device_067",2023-01-13 02:00:00,107.696,17.324,NA,NA,NA,NA,NA,84.82,12.19,52.451,4.585
"HLL_hl_device_067",2023-01-13 03:00:00,129.45,19.968,NA,NA,NA,NA,NA,86.31,12.79,52.451,4.585
"HLL_hl_device_067",2023-01-13 04:00:00,91.913,25.344,NA,NA,NA,NA,NA,85.92,13.21,52.451,4.585
"HLL_hl_device_067",2023-01-13 05:00:00,67.735,20.71,NA,NA,NA,NA,NA,71.29,10.88,52.451,4.585
"HLL_hl_device_067",2023-01-13 06:00:00,48.276,NA,NA,NA,NA,NA,NA,59.63,9.12,52.451,4.585
"HLL_hl_device_067",2023-01-13 07:00:00,58.212,14.444,NA,NA,NA,NA,NA,59.35,9.2,52.451,4.585
"HLL_hl_device_067",2023-01-13 08:00:00,66.233,14.355,NA,NA,NA,NA,NA,61.88,9.93,52.451,4.585
"HLL_hl_device_067",2023-01-13 09:00:00,87.984,15.6,NA,NA,NA,NA,NA,62.41,10.04,52.451,4.585
"HLL_hl_device_067",2023-01-13 10:00:00,74.97,14.535,NA,NA,NA,NA,NA,59.47,9.49,52.451,4.585
"HLL_hl_device_067",2023-01-13 11:00:00,56.826,13.3,NA,NA,NA,NA,NA,57.41,9.5,52.451,4.585
"HLL_hl_device_067",2023-01-13 12:00:00,54.356,10.71,NA,NA,NA,NA,NA,50.81,9.01,52.451,4.585
"HLL_hl_device_067",2023-01-13 13:00:00,41.915,14.938,NA,NA,NA,NA,NA,41.47,7.73,52.451,4.585
"HLL_hl_device_067",2023-01-13 14:00:00,39.673,7.392,NA,NA,NA,NA,NA,40.88,6.6,52.451,4.585
"HLL_hl_device_067",2023-01-13 15:00:00,28.95,6.8,NA,NA,NA,NA,NA,38.56,6.83,52.451,4.585
"HLL_hl_device_067",2023-01-13 16:00:00,44.238,10.716,NA,NA,NA,NA,NA,43.75,7.63,52.451,4.585
"HLL_hl_device_067",2023-01-13 17:00:00,39.996,NA,NA,NA,NA,NA,NA,40.43,6.56,52.451,4.585
"HLL_hl_device_067",2023-01-13 18:00:00,29.93,8.05,NA,NA,NA,NA,NA,40.95,6.96,52.451,4.585
"HLL_hl_device_067",2023-01-13 19:00:00,49.839,NA,NA,NA,NA,NA,NA,44.89,10.59,52.451,4.585
"HLL_hl_device_067",2023-01-13 20:00:00,27.52,12.358,NA,NA,NA,NA,NA,43,7.38,52.451,4.585
"HLL_hl_device_067",2023-01-13 21:00:00,23.625,16.434,NA,NA,NA,NA,NA,37.48,8.34,52.451,4.585
"HLL_hl_device_067",2023-01-13 22:00:00,40.11,NA,NA,NA,NA,NA,NA,38.21,6.75,52.451,4.585
"HLL_hl_device_067",2023-01-13 23:00:00,27.548,8.5,NA,NA,NA,NA,NA,38.83,6.85,52.451,4.585
"HLL_hl_device_067",2023-01-14,37.584,NA,NA,NA,NA,NA,NA,43.17,6.23,52.451,4.585
"HLL_hl_device_067",2023-01-14 01:00:00,39.798,NA,NA,NA,NA,NA,NA,40.22,6.16,52.451,4.585
"HLL_hl_device_067",2023-01-14 02:00:00,50.611,8.04,NA,NA,NA,NA,NA,47.28,6.74,52.451,4.585
"HLL_hl_device_067",2023-01-14 03:00:00,52.605,NA,NA,NA,NA,NA,NA,50.09,6.72,52.451,4.585
"HLL_hl_device_067",2023-01-14 04:00:00,66.817,13.377,NA,NA,NA,NA,NA,61.29,9.11,52.451,4.585
"HLL_hl_device_067",2023-01-14 05:00:00,54.219,NA,NA,NA,NA,NA,NA,58.3,7.51,52.451,4.585
"HLL_hl_device_067",2023-01-14 06:00:00,45.54,9.768,NA,NA,NA,NA,NA,50.56,6.59,52.451,4.585
"HLL_hl_device_067",2023-01-14 07:00:00,58.401,9.296,NA,NA,NA,NA,NA,56.68,8.28,52.451,4.585
"HLL_hl_device_067",2023-01-14 08:00:00,53.6,NA,NA,NA,NA,NA,NA,66.96,11.45,52.451,4.585
"HLL_hl_device_067",2023-01-14 09:00:00,40.656,11.174,NA,NA,NA,NA,NA,61.6,15.06,52.451,4.585
"HLL_hl_device_067",2023-01-14 10:00:00,25.938,NA,NA,NA,NA,NA,NA,39.33,14.48,52.451,4.585
"HLL_hl_device_067",2023-01-14 11:00:00,14.9,NA,NA,NA,NA,NA,NA,29.8,16.23,52.451,4.585
"HLL_hl_device_067",2023-01-14 12:00:00,12.685,NA,NA,NA,NA,NA,NA,21.49,11.39,52.451,4.585
"HLL_hl_device_067",2023-01-14 13:00:00,12.876,7.772,NA,NA,NA,NA,NA,17.37,13.43,52.451,4.585
"HLL_hl_device_067",2023-01-14 14:00:00,16.488,20.5,NA,NA,NA,NA,NA,22.85,20.52,52.451,4.585
"HLL_hl_device_067",2023-01-14 15:00:00,25.29,NA,NA,NA,NA,NA,NA,28.14,19.85,52.451,4.585
"HLL_hl_device_067",2023-01-14 16:00:00,36.52,26.332,NA,NA,NA,NA,NA,41.49,22.67,52.451,4.585
"HLL_hl_device_067",2023-01-14 17:00:00,37.098,NA,NA,NA,NA,NA,NA,45.8,17.46,52.451,4.585
"HLL_hl_device_067",2023-01-14 18:00:00,37.728,19.008,NA,NA,NA,NA,NA,104.78,19.82,52.451,4.585
"HLL_hl_device_067",2023-01-14 19:00:00,91.549,21.632,NA,NA,NA,NA,NA,110.3,20.75,52.451,4.585
"HLL_hl_device_067",2023-01-14 20:00:00,42.501,27.387,NA,NA,NA,NA,NA,45.72,17.95,52.451,4.585
"HLL_hl_device_067",2023-01-14 21:00:00,22.518,9.048,NA,NA,NA,NA,NA,27.8,7.79,52.451,4.585
"HLL_hl_device_067",2023-01-14 22:00:00,31.624,11.27,NA,NA,NA,NA,NA,26.84,6.97,52.451,4.585
"HLL_hl_device_067",2023-01-14 23:00:00,29.786,NA,NA,NA,NA,NA,NA,28.13,6.38,52.451,4.585
"HLL_hl_device_067",2023-01-15,27.542,7.579,NA,NA,NA,NA,NA,29.27,5.27,52.451,4.585
"HLL_hl_device_067",2023-01-15 01:00:00,29.14,NA,NA,NA,NA,NA,NA,30.99,5.41,52.451,4.585
"HLL_hl_device_067",2023-01-15 02:00:00,23.68,12.711,NA,NA,NA,NA,NA,32.04,5.65,52.451,4.585
"HLL_hl_device_067",2023-01-15 03:00:00,29.164,7.398,NA,NA,NA,NA,NA,31.69,5.44,52.451,4.585
"HLL_hl_device_067",2023-01-15 04:00:00,33.411,NA,NA,NA,NA,NA,NA,30.07,5.22,52.451,4.585
"HLL_hl_device_067",2023-01-15 05:00:00,21.016,NA,NA,NA,NA,NA,NA,28.4,4.8,52.451,4.585
"HLL_hl_device_067",2023-01-15 06:00:00,18.768,9.408,NA,NA,NA,NA,NA,27.23,4.79,52.451,4.585
"HLL_hl_device_067",2023-01-15 07:00:00,20.382,NA,NA,NA,NA,NA,NA,23.66,3.92,52.451,4.585
"HLL_hl_device_067",2023-01-15 08:00:00,20.25,6.84,NA,NA,NA,NA,NA,22.46,3.8,52.451,4.585
"HLL_hl_device_067",2023-01-15 09:00:00,31.654,6.251,NA,NA,NA,NA,NA,26.57,4.71,52.451,4.585
"HLL_hl_device_067",2023-01-15 10:00:00,19.272,10.45,NA,NA,NA,NA,NA,29.23,5.5,52.451,4.585
"HLL_hl_device_067",2023-01-15 11:00:00,20.736,11.136,NA,NA,NA,NA,NA,32.4,5.85,52.451,4.585
"HLL_hl_device_067",2023-01-15 12:00:00,38.808,12.144,NA,NA,NA,NA,NA,39.24,8.77,52.451,4.585
"HLL_hl_device_067",2023-01-15 13:00:00,43.673,11.55,NA,NA,NA,NA,NA,36.69,7.52,52.451,4.585
"HLL_hl_device_067",2023-01-15 14:00:00,25.6,8.712,NA,NA,NA,NA,NA,31.96,6.59,52.451,4.585
"HLL_hl_device_067",2023-01-15 15:00:00,21.816,NA,NA,NA,NA,NA,NA,30.32,7.79,52.451,4.585
"HLL_hl_device_075",2023-01-01 01:00:00,87.932,52.377,100,509.71,NA,NA,NA,49.4,22.11,52.45,4.637
"HLL_hl_device_075",2023-01-01 02:00:00,40.386,NA,100,509.71,NA,NA,NA,31.76,8.88,52.45,4.637
"HLL_hl_device_075",2023-01-01 04:00:00,32.315,NA,100,509.71,NA,NA,NA,28.09,6.44,52.45,4.637
"HLL_hl_device_075",2023-01-01 05:00:00,29.164,8.514,100,509.71,NA,NA,NA,31.7,6.6,52.45,4.637
"HLL_hl_device_075",2023-01-01 06:00:00,40.984,12.88,100,509.71,NA,NA,NA,37.63,7.01,52.45,4.637
"HLL_hl_device_075",2023-01-01 07:00:00,50.096,12.32,100,509.71,NA,NA,NA,49.61,8.75,52.45,4.637
"HLL_hl_device_075",2023-01-01 08:00:00,48.93,NA,100,509.71,NA,NA,NA,46.57,8.05,52.45,4.637
"HLL_hl_device_075",2023-01-01 09:00:00,42.245,NA,100,509.71,NA,NA,NA,49.74,8.4,52.45,4.637
"HLL_hl_device_075",2023-01-01 10:00:00,47.47,13.68,100,509.71,NA,NA,NA,47,7.95,52.45,4.637
"HLL_hl_device_075",2023-01-01 11:00:00,76.26,7.497,100,509.71,NA,NA,NA,38.42,6.3,52.45,4.637
"HLL_hl_device_075",2023-01-01 12:00:00,20.769,8.802,100,509.71,NA,NA,NA,30.09,5.38,52.45,4.637
"HLL_hl_device_075",2023-01-01 13:00:00,25.482,NA,100,509.71,NA,NA,NA,27.41,5.23,52.45,4.637
"HLL_hl_device_075",2023-01-01 14:00:00,26.362,NA,100,509.71,NA,NA,NA,26.95,5.07,52.45,4.637
"HLL_hl_device_075",2023-01-01 15:00:00,29.973,11.22,100,509.71,NA,NA,NA,30.9,5.46,52.45,4.637
"HLL_hl_device_075",2023-01-01 16:00:00,21.42,NA,100,509.71,NA,NA,NA,25.46,4.81,52.45,4.637
"HLL_hl_device_075",2023-01-01 17:00:00,18.648,6.298,100,509.71,NA,NA,NA,22.25,4.65,52.45,4.637
"HLL_hl_device_075",2023-01-01 18:00:00,17.538,8.023,100,509.71,NA,NA,NA,22.16,7.07,52.45,4.637
"HLL_hl_device_075",2023-01-01 19:00:00,28.12,21.301,100,509.71,NA,NA,NA,37.01,17.93,52.45,4.637
"HLL_hl_device_075",2023-01-01 20:00:00,21.44,13.818,100,509.71,NA,NA,NA,26.77,9.84,52.45,4.637
"HLL_hl_device_075",2023-01-01 21:00:00,20.086,10.208,100,509.71,NA,NA,NA,24.2,8.78,52.45,4.637
"HLL_hl_device_075",2023-01-01 22:00:00,25.974,NA,100,509.71,NA,NA,NA,33.32,15.42,52.45,4.637
"HLL_hl_device_075",2023-01-01 23:00:00,19.665,NA,100,509.71,NA,NA,NA,34.53,18.66,52.45,4.637
"HLL_hl_device_075",2023-01-02,23.85,10.476,100,509.71,NA,NA,NA,31.84,19.36,52.45,4.637
"HLL_hl_device_075",2023-01-02 01:00:00,17.766,NA,100,509.71,NA,NA,NA,28.24,15.84,52.45,4.637
"HLL_hl_device_075",2023-01-02 02:00:00,34.79,26.772,100,509.71,NA,NA,NA,49.71,27.63,52.45,4.637
"HLL_hl_device_075",2023-01-02 03:00:00,49.455,NA,100,509.71,NA,NA,NA,47.06,23.16,52.45,4.637
"HLL_hl_device_075",2023-01-02 04:00:00,38.28,NA,100,509.71,NA,NA,NA,43.55,23.5,52.45,4.637
"HLL_hl_device_075",2023-01-02 05:00:00,30.257,16.576,100,509.71,NA,NA,NA,38.32,22.35,52.45,4.637
"HLL_hl_device_075",2023-01-02 06:00:00,28.469,NA,100,509.71,NA,NA,NA,34.32,16.63,52.45,4.637
"HLL_hl_device_075",2023-01-02 07:00:00,12.264,5.733,100,509.71,NA,NA,NA,16.78,4.93,52.45,4.637
"HLL_hl_device_075",2023-01-02 08:00:00,10.98,NA,100,509.71,NA,NA,NA,18.26,3.2,52.45,4.637
"HLL_hl_device_075",2023-01-02 09:00:00,11.85,NA,100,509.71,NA,NA,NA,14.96,2.67,52.45,4.637
"HLL_hl_device_075",2023-01-02 10:00:00,13.365,3.874,100,509.71,NA,NA,NA,16.49,2.65,52.45,4.637
"HLL_hl_device_075",2023-01-02 11:00:00,13.578,3.33,100,509.71,NA,NA,NA,18.6,2.99,52.45,4.637
"HLL_hl_device_075",2023-01-02 12:00:00,18.144,5.814,100,509.71,NA,NA,NA,22.38,3.43,52.45,4.637
"HLL_hl_device_075",2023-01-02 13:00:00,14,5.664,100,509.71,NA,NA,NA,19.96,3.17,52.45,4.637
"HLL_hl_device_075",2023-01-02 14:00:00,25.149,5.421,100,509.71,NA,NA,NA,24.9,3.92,52.45,4.637
"HLL_hl_device_075",2023-01-02 15:00:00,21.432,6.802,100,509.71,NA,NA,NA,22.81,3.81,52.45,4.637
"HLL_hl_device_075",2023-01-02 16:00:00,14.49,4.524,100,509.71,NA,NA,NA,16.06,2.9,52.45,4.637
"HLL_hl_device_075",2023-01-02 17:00:00,12.848,4,100,509.71,NA,NA,NA,14.58,4.04,52.45,4.637
"HLL_hl_device_075",2023-01-02 18:00:00,11.544,7.83,100,509.71,NA,NA,NA,14.78,4.51,52.45,4.637
"HLL_hl_device_075",2023-01-02 19:00:00,14.168,6.072,100,509.71,NA,NA,NA,15.39,4.39,52.45,4.637
"HLL_hl_device_075",2023-01-02 20:00:00,13.432,NA,100,509.71,NA,NA,NA,14.62,4.85,52.45,4.637
"HLL_hl_device_075",2023-01-02 21:00:00,9.523,NA,100,509.71,NA,NA,NA,10.72,3.9,52.45,4.637
"HLL_hl_device_075",2023-01-02 22:00:00,12.5,7.611,100,509.71,NA,NA,NA,12.52,4.26,52.45,4.637
"HLL_hl_device_075",2023-01-02 23:00:00,8.874,NA,100,509.71,NA,NA,NA,8.73,2.33,52.45,4.637
"HLL_hl_device_075",2023-01-03,8.613,3.948,100,509.71,NA,NA,NA,8.7,2.14,52.45,4.637
"HLL_hl_device_075",2023-01-03 01:00:00,7.776,NA,100,509.71,NA,NA,NA,8.06,2.27,52.45,4.637
"HLL_hl_device_075",2023-01-03 02:00:00,10.875,4.224,100,509.71,NA,NA,NA,8.73,2.36,52.45,4.637
"HLL_hl_device_075",2023-01-03 03:00:00,10.56,4.48,100,509.71,NA,NA,NA,8.83,2.76,52.45,4.637
"HLL_hl_device_075",2023-01-03 04:00:00,9.88,6.384,100,509.71,NA,NA,NA,9.47,3.8,52.45,4.637
"HLL_hl_device_075",2023-01-03 05:00:00,13.066,NA,100,509.71,NA,NA,NA,13.94,5.86,52.45,4.637
"HLL_hl_device_075",2023-01-03 06:00:00,13.338,7.476,100,509.71,NA,NA,NA,17.09,8.42,52.45,4.637
"HLL_hl_device_075",2023-01-03 07:00:00,24.192,12.426,100,509.71,NA,NA,NA,50.37,21.79,52.45,4.637
"HLL_hl_device_075",2023-01-03 08:00:00,88.11,36.192,100,509.71,NA,NA,NA,160.15,46.44,52.45,4.637
"HLL_hl_device_075",2023-01-03 09:00:00,80.96,NA,100,509.71,NA,NA,NA,147.2,61.41,52.45,4.637
"HLL_hl_device_075",2023-01-03 10:00:00,43.602,44.003,100,509.71,NA,NA,NA,101.36,55.73,52.45,4.637
"HLL_hl_device_075",2023-01-03 11:00:00,36.495,26.76,100,509.71,NA,NA,NA,81.09,44.65,52.45,4.637
"HLL_hl_device_075",2023-01-03 12:00:00,50.752,34.506,100,509.71,NA,NA,NA,97.63,48.59,52.45,4.637
"HLL_hl_device_075",2023-01-03 13:00:00,31.304,36.465,100,509.71,NA,NA,NA,72.79,42.9,52.45,4.637
"HLL_hl_device_075",2023-01-03 14:00:00,27.435,NA,100,509.71,NA,NA,NA,46.54,30.3,52.45,4.637
"HLL_hl_device_075",2023-01-03 15:00:00,21.714,NA,100,509.71,NA,NA,NA,28.25,17.3,52.45,4.637
"HLL_hl_device_075",2023-01-03 16:00:00,19.89,11.421,100,509.71,NA,NA,NA,23.42,14.06,52.45,4.637
"HLL_hl_device_075",2023-01-03 17:00:00,19.866,12.232,100,509.71,NA,NA,NA,25.75,13.91,52.45,4.637
"HLL_hl_device_075",2023-01-03 18:00:00,18.278,NA,100,509.71,NA,NA,NA,24.72,12.02,52.45,4.637
"HLL_hl_device_075",2023-01-03 19:00:00,22.932,10.374,100,509.71,NA,NA,NA,25.22,11.37,52.45,4.637
"HLL_hl_device_075",2023-01-03 20:00:00,16.932,10.92,100,509.71,NA,NA,NA,24.94,10.52,52.45,4.637
"HLL_hl_device_075",2023-01-03 21:00:00,17.513,9.744,100,509.71,NA,NA,NA,21.14,8.69,52.45,4.637
"HLL_hl_device_075",2023-01-03 22:00:00,11.842,NA,100,509.71,NA,NA,NA,19.15,7.51,52.45,4.637
"HLL_hl_device_075",2023-01-03 23:00:00,13.072,9.6,100,509.71,NA,NA,NA,17.21,6.43,52.45,4.637
"HLL_hl_device_075",2023-01-04,12.136,NA,100,509.71,NA,NA,NA,16.38,6.51,52.45,4.637
"HLL_hl_device_075",2023-01-04 01:00:00,15.309,NA,100,509.71,NA,NA,NA,18.89,9.7,52.45,4.637
"HLL_hl_device_075",2023-01-04 02:00:00,8.827,NA,100,509.71,NA,NA,NA,9.73,6.15,52.45,4.637
"HLL_hl_device_075",2023-01-04 04:00:00,20.572,6.952,100,509.71,NA,NA,NA,27.83,7.86,52.45,4.637
"HLL_hl_device_075",2023-01-04 05:00:00,24.099,NA,100,509.71,NA,NA,NA,27.72,7.88,52.45,4.637
"HLL_hl_device_075",2023-01-04 06:00:00,33.21,NA,100,509.71,NA,NA,NA,36.85,8.62,52.45,4.637
"HLL_hl_device_075",2023-01-04 08:00:00,37.518,NA,100,509.71,NA,NA,NA,48.13,8.82,52.45,4.637
"HLL_hl_device_075",2023-01-04 09:00:00,46.24,12.626,100,509.71,NA,NA,NA,68.02,10.73,52.45,4.637
"HLL_hl_device_075",2023-01-04 10:00:00,39.066,11.583,100,509.71,NA,NA,NA,76.6,11.66,52.45,4.637
"HLL_hl_device_075",2023-01-04 11:00:00,62.975,12.45,100,509.71,NA,NA,NA,114.48,16.55,52.45,4.637
"HLL_hl_device_075",2023-01-04 12:00:00,36.835,10.12,100,509.71,NA,NA,NA,69.55,10.98,52.45,4.637
"HLL_hl_device_075",2023-01-04 13:00:00,35.392,13.63,100,509.71,NA,NA,NA,63.19,9.41,52.45,4.637
"HLL_hl_device_075",2023-01-04 14:00:00,33.7,NA,100,509.71,NA,NA,NA,67.4,10.88,52.45,4.637
"HLL_hl_device_075",2023-01-04 15:00:00,40.02,14.136,100,509.71,NA,NA,NA,58.05,9.32,52.45,4.637
"HLL_hl_device_075",2023-01-04 16:00:00,38.71,14.168,100,509.71,NA,NA,NA,55.28,9.25,52.45,4.637
"HLL_hl_device_075",2023-01-04 17:00:00,39.975,14.522,100,509.71,NA,NA,NA,61.48,10.64,52.45,4.637
"HLL_hl_device_075",2023-01-04 18:00:00,62.24,NA,100,509.71,NA,NA,NA,77.81,13.04,52.45,4.637
"HLL_hl_device_075",2023-01-04 19:00:00,61.074,18.471,100,509.71,NA,NA,NA,78.3,13.05,52.45,4.637
"HLL_hl_device_075",2023-01-04 20:00:00,68.925,17.316,100,509.71,NA,NA,NA,91.87,14.77,52.45,4.637
"HLL_hl_device_075",2023-01-04 21:00:00,62.64,NA,100,509.71,NA,NA,NA,78.34,13.34,52.45,4.637
"HLL_hl_device_075",2023-01-04 22:00:00,62.613,12.48,100,509.71,NA,NA,NA,77.3,13.04,52.45,4.637
"HLL_hl_device_075",2023-01-04 23:00:00,63.92,13.034,100,509.71,NA,NA,NA,79.93,13.29,52.45,4.637
"HLL_hl_device_075",2023-01-05,61.74,NA,100,509.71,NA,NA,NA,73.49,12.4,52.45,4.637
"HLL_hl_device_075",2023-01-05 01:00:00,62.05,19.096,100,509.71,NA,NA,NA,73.02,12.39,52.45,4.637
